AppName,TCID,STATUS,EXEDATE,ENV|CODE|DATA|REQ
vATOM,109,Pass,07.21.19,
vATOM,110,Fail,05.28.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
vATOM,111,Pass,06.01.19,
vATOM,112,Pass,09.12.19,
vATOM,113,Fail,05.21.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
vATOM,114,Fail,08.23.19,STG2.0|while var >! 0:  |var=balance|validation
vATOM,115,Pass,07.01.19,
vATOM,116,Fail,04.01.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
vATOM,117,Fail,09.30.19,DEV2.0|print(a)|a=transaction.address|retrive data
vATOM,118,Pass,04.08.19,
vATOM,119,Fail,06.29.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
vATOM,120,Pass,06.04.19,
vATOM,121,Fail,07.26.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
vATOM,122,Pass,07.03.19,
vATOM,123,Pass,06.23.19,
vATOM,124,Fail,06.25.19,STG2.0|print(bal)|bal=np.nan|printing
vATOM,125,Pass,09.14.19,
vATOM,126,Fail,08.20.19,DEV2.0| print(balance)|balance=np.nan| printing
vATOM,127,Pass,07.14.19,
vATOM,128,Fail,05.11.19,"UAT2.0|if name==""input"":|input=""John""|validation"
vATOM,129,Fail,04.04.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
vATOM,130,Pass,08.04.19,
vATOM,131,Pass,06.12.19,
vATOM,132,Fail,08.29.19,UAT2.0|while i>6|i<5|validation
vATOM,133,Fail,07.09.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data"
vATOM,134,Fail,05.11.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
vATOM,135,Pass,04.16.19,
vATOM,136,Pass,04.16.19,
vATOM,137,Fail,05.28.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
vATOM,138,Pass,08.08.19,
vATOM,139,Fail,05.29.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
vATOM,140,Fail,06.22.19,UAT2.0|if i>z|i=z|decision control
vATOM,141,Pass,06.10.19,
vATOM,142,Pass,08.31.19,
vATOM,143,Fail,05.13.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
vATOM,144,Pass,05.29.19,
vATOM,145,Pass,09.17.19,
vATOM,146,Fail,08.07.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
vATOM,147,Pass,06.26.19,
vATOM,148,Fail,08.09.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
vATOM,149,Pass,06.12.19,
vATOM,150,Pass,09.28.19,
vATOM,151,Pass,06.20.19,
vATOM,152,Fail,09.16.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
vATOM,153,Pass,08.25.19,
vATOM,154,Fail,04.08.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
vATOM,155,Fail,09.28.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping"
vATOM,156,Pass,07.25.19,
vATOM,157,Fail,05.22.19,"STG2.0|for i in Age|i={name,age}|looping"
vATOM,158,Pass,05.28.19,
vATOM,159,Fail,06.20.19,"UAT2.0|if name==""input"":|input=""John""|validation"
vATOM,160,Fail,09.05.19,"STG2.0|for x in range(10,len(dir))|dir=tuple(tran)|looping"
vATOM,161,Fail,09.02.19,PROD2.0|for i in n:|i++|looping
vATOM,162,Fail,05.16.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping"
vATOM,163,Pass,04.18.19,
vATOM,164,Fail,08.24.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
vATOM,165,Pass,05.31.19,
vATOM,166,Fail,04.19.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
vATOM,167,Pass,07.30.19,
vATOM,168,Pass,06.22.19,
vATOM,169,Fail,04.10.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving
vATOM,170,Pass,08.23.19,
vATOM,171,Fail,05.05.19,UAT2.0|form.submit(name[0])|name=get(name.values)|retriving
vATOM,172,Fail,07.01.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping"
vATOM,173,Pass,09.26.19,
vATOM,174,Fail,06.20.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
vATOM,175,Fail,09.01.19,"STG2.0|for x in range(10,len(dir))|dir=tuple(tran)|looping"
vATOM,176,Fail,08.08.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
vATOM,177,Fail,06.10.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving
vATOM,178,Pass,08.03.19,
vATOM,179,Pass,06.18.19,
vATOM,180,Fail,08.03.19,"PROD2.0|client.post_telemetry(navsat_msg, compass_msg)|client=""solidity_tran.sol""|replacing"
vATOM,181,Pass,08.27.19,
vATOM,182,Pass,05.11.19,
vATOM,183,Fail,06.23.19,STG2.0|print(bal)|bal=np.nan|printing
vATOM,184,Fail,07.21.19,"DEV2.0|plt.show(a,d)|a,d=(df.keys,df.values)|plotting"
vATOM,185,Pass,09.30.19,
vATOM,186,Pass,07.06.19,
vATOM,187,Pass,09.11.19,
vATOM,188,Fail,07.21.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
vATOM,189,Fail,06.22.19,"STG2.0|for i in Age|i={name,age}|looping"
vATOM,190,Pass,04.25.19,
vATOM,191,Fail,06.02.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
vATOM,192,Pass,09.20.19,
vATOM,193,Fail,05.24.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
vATOM,194,Pass,08.15.19,
vATOM,195,Pass,04.28.19,
vATOM,196,Pass,06.30.19,
vATOM,197,Pass,08.03.19,
vATOM,198,Pass,04.06.19,
vATOM,199,Pass,08.28.19,
vATOM,200,Fail,05.07.19,PROD2.0|fig.shape()|fig=fg.plot(df)|vizualisation
vATOM,201,Pass,06.01.19,
vATOM,202,Fail,07.03.19,DEV2.0|print(a)|a=transaction.address|retrive data
vATOM,203,Pass,09.18.19,
vATOM,204,Fail,07.18.19,UAT2.0|if i>z|i=z|decision control
vATOM,205,Fail,04.07.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
vATOM,206,Pass,05.09.19,
vATOM,207,Pass,06.20.19,
vATOM,208,Pass,07.23.19,
vATOM,209,Fail,05.03.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
vATOM,210,Fail,06.14.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
vATOM,211,Pass,04.08.19,
vATOM,212,Fail,06.13.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
vATOM,213,Pass,09.13.19,
vATOM,214,Pass,05.25.19,
vATOM,215,Fail,04.08.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
vATOM,216,Pass,08.02.19,
vATOM,217,Fail,08.11.19,"DEV2.0|plt.show(a,d)|a,d=(df.keys,df.values)|plotting"
vATOM,218,Pass,08.05.19,
vATOM,219,Fail,05.13.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
vATOM,220,Fail,08.22.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
vATOM,221,Pass,08.13.19,
vATOM,222,Fail,09.23.19,"STG2.0|for x in range(10,len(dir))|dir=tuple(tran)|looping"
vATOM,223,Pass,07.24.19,
DNM,1,Fail,06.20.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
DNM,2,Pass,05.01.19,
DNM,3,Fail,06.10.19,"DEV2.0|plt.show(a,d)|a,d=(df.keys,df.values)|plotting"
DNM,4,Fail,04.08.19,STG2.0|while var >! 0:  |var=balance|validation
DNM,5,Pass,08.31.19,
DNM,6,Pass,07.05.19,
DNM,7,Pass,04.29.19,
DNM,8,Fail,06.14.19,DEV2.0|print(a)|a=transaction.address|retrive data
DNM,9,Fail,09.26.19,STG2.0| if i>5 |i=6 |decision control
DNM,10,Fail,07.11.19,DEV2.0|print(df)|df=address.dataframe|retrive data
DNM,11,Fail,08.08.19,UAT2.0|while i>6|i<5|validation
DNM,12,Fail,05.05.19,STG2.0|print(bal)|bal=np.nan|printing
DNM,13,Pass,08.11.19,
DNM,14,Fail,05.01.19,"DEV2.0|plt.show(a,d)|a,d=(df.keys,df.values)|plotting"
DNM,15,Fail,09.28.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
DNM,16,Pass,06.29.19,
DNM,17,Fail,07.22.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
DNM,18,Fail,05.04.19,STG2.0|print(bal)|bal=np.nan|printing
DNM,19,Pass,08.02.19,
DNM,20,Pass,06.02.19,
DNM,21,Pass,07.20.19,
DNM,22,Pass,06.21.19,
DNM,23,Pass,06.26.19,
DNM,24,Fail,04.18.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
DNM,25,Pass,08.21.19,
DNM,26,Pass,05.25.19,
DNM,27,Fail,07.26.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
DNM,28,Fail,08.31.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
DNM,29,Fail,04.26.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
DNM,30,Pass,09.11.19,
DNM,31,Pass,06.22.19,
DNM,32,Pass,09.09.19,
DNM,33,Pass,06.04.19,
DNM,34,Fail,06.07.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
DNM,35,Fail,07.03.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
DNM,36,Fail,05.25.19,"DEV2.0| for x,d in tup:| tup=(data.Height, data.shape[0])|looping"
DNM,37,Fail,05.02.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading"
DNM,38,Fail,06.20.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
DNM,39,Pass,04.02.19,
DNM,40,Fail,08.29.19,STG2.0| if i>5 |i=6 |decision control
DNM,41,Fail,08.19.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping"
DNM,42,Fail,08.27.19,PROD2.0|for i in n:|i++|looping
DNM,43,Fail,07.31.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating
DNM,44,Pass,09.13.19,
DNM,45,Fail,09.05.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
DNM,46,Fail,05.04.19,UAT2.0|if i>z|i=z|decision control
DNM,47,Pass,06.24.19,
DNM,48,Fail,04.01.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data"
DNM,49,Fail,08.14.19,"STG2.0|for i in Age|i={name,age}|looping"
DNM,50,Pass,04.11.19,
DNM,51,Fail,04.16.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
DNM,52,Pass,08.18.19,
DNM,53,Fail,06.17.19,"DEV2.0| for x,d in tup:| tup=(data.Height, data.shape[0])|looping"
DNM,54,Pass,06.28.19,
DNM,55,Pass,05.24.19,
DNM,56,Fail,09.18.19,STG2.0|print(bal)|bal=np.nan|printing
DNM,57,Pass,04.18.19,
DNM,58,Fail,09.24.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
DNM,59,Pass,05.31.19,
DNM,60,Pass,08.23.19,
DNM,61,Pass,06.12.19,
DNM,62,Pass,05.17.19,
DNM,63,Pass,09.23.19,
DNM,64,Pass,06.03.19,
DNM,65,Fail,05.20.19,UAT2.0|if i>z|i=z|decision control
DNM,66,Fail,05.24.19,DEV2.0|print(df)|df=address.dataframe|retrive data
DNM,67,Fail,09.20.19,STG2.0|print(bal)|bal=np.nan|printing
DNM,68,Fail,05.19.19,DEV2.0| print(balance)|balance=np.nan| printing
DNM,69,Fail,04.06.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
DNM,70,Fail,08.10.19,UAT2.0|if i>z|i=z|decision control
DNM,71,Pass,08.22.19,
DNM,72,Fail,08.25.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
DNM,73,Pass,04.15.19,
DNM,74,Fail,08.10.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
DNM,75,Pass,08.11.19,
DNM,76,Fail,05.06.19,UAT2.0|if i<8|i=0|decision control
DNM,77,Fail,08.17.19,UAT2.0|while i>6|i<5|validation
DNM,78,Fail,05.25.19,PROD2.0|fig.shape()|fig=fg.plot(df)|vizualisation
DNM,79,Fail,06.16.19,"STG2.0|for x in range(10,len(dir))|dir=tuple(tran)|looping"
DNM,80,Fail,04.28.19,DEV2.0|print(df)|df=address.dataframe|retrive data
DNM,81,Pass,07.09.19,
DNM,82,Fail,07.29.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
DNM,83,Pass,07.18.19,
DNM,84,Pass,05.03.19,
DNM,85,Pass,09.30.19,
DNM,86,Fail,04.06.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating
DNM,87,Fail,06.12.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
DNM,88,Fail,05.04.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
DNM,89,Fail,05.14.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
DNM,90,Pass,07.29.19,
DNM,91,Pass,07.05.19,
DNM,92,Fail,07.25.19,UAT2.0|while i>6|i<5|validation
DNM,93,Pass,05.08.19,
DNM,94,Pass,08.19.19,
DNM,95,Fail,09.28.19,UAT2.0|while i>6|i<5|validation
DNM,96,Fail,07.18.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
DNM,97,Pass,06.17.19,
DNM,98,Pass,06.05.19,
DNM,99,Pass,05.01.19,
DNM,100,Pass,04.28.19,
DNM,101,Fail,04.04.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data"
DNM,102,Fail,09.15.19,"UAT2.0|if name==""input"":|input=""John""|validation"
DNM,103,Pass,05.30.19,
DNM,104,Pass,06.02.19,
DNM,105,Fail,05.07.19,UAT2.0|while i>6|i<5|validation
DNM,106,Pass,04.25.19,
DNM,107,Fail,04.24.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
DNM,108,Fail,04.18.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
DNM,109,Fail,08.30.19,"PROD2.0|client.post_telemetry(navsat_msg, compass_msg)|client=""solidity_tran.sol""|replacing"
DNM,110,Pass,06.03.19,
DNM,111,Pass,09.08.19,
DNM,112,Pass,04.04.19,
DNM,113,Fail,07.17.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
DNM,114,Pass,06.15.19,
DNM,115,Fail,06.22.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping"
DNM,116,Pass,09.13.19,
DNM,117,Pass,05.26.19,
DNM,118,Fail,05.14.19,"UAT2.0|if name==""input"":|input=""John""|validation"
DNM,119,Fail,08.13.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
DNM,120,Pass,07.24.19,
DNM,121,Fail,05.21.19,"STG2.0|for i in Age|i={name,age}|looping"
DNM,122,Pass,04.13.19,
DNM,123,Fail,06.23.19,UAT2.0|while i>6|i<5|validation
DNM,124,Fail,06.26.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
DNM,125,Fail,06.24.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
DNM,126,Pass,06.02.19,
DNM,127,Fail,09.07.19,UAT2.0|if i>z|i=z|decision control
DNM,128,Fail,06.03.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
DNM,129,Fail,08.25.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
DNM,130,Fail,05.21.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
DNM,131,Pass,04.08.19,
DNM,132,Fail,07.26.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
DNM,133,Fail,05.01.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
DNM,134,Fail,05.07.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
DNM,135,Pass,08.23.19,
DNM,136,Pass,05.31.19,
DNM,137,Fail,09.09.19,STG2.0|print(bal)|bal=np.nan|printing
DNM,138,Pass,04.06.19,
DNM,139,Pass,04.18.19,
DNM,140,Fail,04.02.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
DNM,141,Fail,06.17.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
DNM,142,Pass,09.27.19,
DNM,143,Pass,06.23.19,
DNM,144,Fail,04.12.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
DNM,145,Pass,09.01.19,
DNM,146,Pass,07.24.19,
DNM,147,Fail,09.24.19,UAT2.0|if i<8|i=0|decision control
DNM,148,Fail,05.19.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
DNM,149,Fail,08.20.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
DNM,150,Pass,04.15.19,
DNM,151,Pass,04.14.19,
DNM,152,Fail,05.09.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
DNM,153,Fail,08.19.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
DNM,154,Pass,08.19.19,
DNM,155,Pass,06.01.19,
DNM,156,Fail,05.18.19,"STG2.0|for i in Age|i={name,age}|looping"
DNM,157,Fail,04.01.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
DNM,158,Pass,07.01.19,
DNM,159,Pass,08.29.19,
DNM,160,Fail,08.07.19,UAT2.0|if i>z|i=z|decision control
DNM,161,Fail,04.16.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data"
DNM,162,Fail,09.08.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
DNM,163,Pass,07.16.19,
DNM,164,Fail,07.03.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
DNM,165,Fail,09.15.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
DNM,166,Pass,05.01.19,
DNM,167,Fail,07.03.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
DNM,168,Fail,07.29.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
DNM,169,Fail,04.04.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating
DNM,170,Pass,06.20.19,
DNM,171,Pass,05.03.19,
DNM,172,Fail,09.21.19,UAT2.0|form.submit(name[0])|name=get(name.values)|retriving
DNM,173,Fail,08.25.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
DNM,174,Pass,07.21.19,
DNM,175,Fail,08.14.19,"STG2.0|for i in Age|i={name,age}|looping"
DNM,176,Fail,05.01.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
DNM,177,Fail,09.19.19,UAT2.0|while i>6|i<5|validation
DNM,178,Fail,05.11.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
DNM,179,Fail,05.23.19,UAT2.0|form.submit(name[0])|name=get(name.values)|retriving
DNM,180,Fail,06.03.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
DNM,181,Fail,06.19.19,STG2.0|while var >! 0:  |var=balance|validation
DNM,182,Pass,05.16.19,
DNM,183,Fail,09.21.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
DNM,184,Pass,07.08.19,
DNM,185,Pass,04.18.19,
DNM,186,Pass,07.13.19,
DNM,187,Pass,08.09.19,
DNM,188,Pass,07.01.19,
DNM,189,Pass,09.27.19,
DNM,190,Fail,07.06.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
DNM,191,Fail,05.26.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
DNM,192,Fail,08.18.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
DNM,193,Pass,09.05.19,
DNM,194,Pass,09.12.19,
DNM,195,Fail,04.04.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
